"id_organization","merge_column","id_yslugi"
125,"125_уровень I",585320
22,"22_уровень I",589258
59,"59_уровень I",604640
104,"104_уровень I",654954
114,"114_уровень I",689855
67,"67_уровень I",695731
67,"67_уровень I",703853
59,"59_уровень II",713736
59,"59_уровень II",715564
16,"16_уровень II",717391
121,"121_уровень I",725645
91,"91_уровень I",738713
80,"80_уровень I",740374
35,"35_уровень I",741104
102,"102_уровень I",741953
122,"122_уровень I",741983
801,"801_уровень I",742125
38,"38_уровень I",743372
12,"12_уровень II",796138
12,"12_уровень I",800514
4,"4_уровень I",802329
97,"97_уровень I",900317
16,"16_уровень I",945431
125,"125_уровень I",950344
59,"59_уровень I",994161
125,"125_Сольное народное пение",1030256
116,"116_уровень I",1030283
91,"91_уровень I (2020)",1031149
117,"117_уровень I",1032167
162,"162_Сольное народное пение, уровень I",1032374
112,"112_уровень I",1033705
112,"112_уровень I",1033708
35,"35_уровень I",1062355
4,"4_уровень I",1098210
1429,"1429_уровень I",1175834
81,"81_уровень I",1237493
81,"81_уровень II",1237505
117,"117_уровень II",1273015
130,"130_уровень I / СНП",1277024
81,"81_Музыкальный фольклор",41886
48,"48_Музыкальный фольклор",42062
53,"53_Музыкальный фольклор",42495
53,"53_Музыкальный фольклор",42497
118,"118_Фольклор",144784
130,"130_Музыкальный фольклор",144834
77,"77_фольклор",144840
136,"136_Музыкальный фольклор",144846
67,"67_Музыкальный фольклор, 8 лет",145030
83,"83_музыкапьный фольклор",145055
39,"39_Фольклор",145183
53,"53_Музыкальный фольклор",145185
39,"39_Фольклор",145187
59,"59_фольклорный ансамбль, сольное народное пение",145199
53,"53_Музыкальный фольклор",145214
45,"45_Музыкальный фольклор",145300
78,"78_музыкальный фольклор",145408
44,"44_Фольклор",145418
44,"44_Фольклор",145424
44,"44_Фольклор",145431
59,"59_Музыкальный фольклор ",145473
59,"59_МУЗЫКАЛЬНЫЙ ФОЛЬКЛОР 5",145489
79,"79_ ",145557
48,"48_Музыкальный фольклор",145684
44,"44_Фольклор",145721
22,"22_Фольклор",145743
39,"39_Музыкальный фольклор",145757
136,"136_музыкальный фольклор",145829
116,"116_Музыкальный фольклор",145831
81,"81_Фольклор 8 лет предпрофессиональное",145923
136,"136_музыкальный фольклор",145924
81,"81_Музыкальный фольклор_общеразвивающая программа (6 часов групповых занятий в неделю)",145951
81,"81_Музыкальный фольклор_общеразвивающая программа  (6 часов групповых занятий в неделю)",146031
136,"136_музыкальный фольклор  ",146065
117,"117_фольклор",146137
117,"117_фольклор",146138
39,"39_Фольклор",146142
36,"36_Музыкальный фольклор - 8 лет",146425
36,"36_фольклор",146426
112,"112_Народное пение",147402
162,"162_Музыкальный фольклор",147409
162,"162_Музыкальный фольклор",147413
59,"59_Общеразвивающая программа обучения в области музыкального искусства   (4 часа занятий в неделю)",147620
120,"120_Музыкальный фольклор",147630
137,"137_Музыкальное искусство",147729
161,"161_фольклорное пение",147896
38,"38_Шаблон общеразвивающей программы (4 часа занятий в неделю)",150854
35,"35_народное пение",151227
38,"38_Шаблон общеразвивающей программы (4 часа занятий в неделю)",151318
4,"4_Музыкальный фольклор",151335
4,"4_Музыкальный фольклор",151391
99,"99_Музыкальное искусство / Музыкальный фольклор / Музыкальный фольклор /",152465
74,"74_Музыкальный фольклор",160636
26,"26_Сольное пение",161104
162,"162_Общеразвивающая программа  (4 часа  в неделю)",161197
83,"83_фольклор",162242
20912,"20912_Музыкальный фольклор 5К",162509
20912,"20912_Музыкальный фольклор 8К",163112
20912,"20912_Музыкальный фольклор 8Я",163494
20912,"20912_Музыкальный фольклор 5Я",163562
20912,"20912_Музыкальный фольклор 7Я",163563
20912,"20912_Музыкальный фольклор 7К",163584
74,"74_Фольклор",163947
118,"118_Музыкальный фольклор",168462
20879,"20879_Фольклорный ансамбль Ластовка на базе школы №37",168733
20883,"20883_Музыкальный фольклор (Ансамбль народной песни Горошина, 9 -11 часов в неделю)",169659
20879,"20879_Ансамбль народной песни Балагурики на базе школы №814 срок обучения 3 года",173803
121,"121_народное пение",220243
20879,"20879_Фольклорный ансамбль Ластовка на базе СОШ№37, общеразвивающая, срок обучения 3 года",176796
